,0,1,2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,1.0
110,0.0,1.0,0.0
111,1.0,0.0,2.0
112,0.0,2.0,2.0
113,2.0,2.0,2.0
114,2.0,2.0,2.0
115,2.0,2.0,1.0
116,2.0,1.0,0.0
117,1.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,2.0
121,0.0,2.0,0.0
122,2.0,0.0,1.0
123,0.0,1.0,1.0
124,1.0,1.0,2.0
125,1.0,2.0,2.0
126,2.0,2.0,1.0
127,2.0,1.0,1.0
128,1.0,1.0,4.0
129,1.0,4.0,2.0
130,4.0,2.0,5.0
131,2.0,5.0,1.0
132,5.0,1.0,3.0
133,1.0,3.0,5.0
134,3.0,5.0,8.0
135,5.0,8.0,10.0
136,8.0,10.0,12.0
137,10.0,12.0,12.0
138,12.0,12.0,9.0
139,12.0,9.0,6.0
140,9.0,6.0,5.0
141,6.0,5.0,8.0
142,5.0,8.0,5.0
143,8.0,5.0,14.0
144,5.0,14.0,25.0
145,14.0,25.0,29.0
146,25.0,29.0,38.0
147,29.0,38.0,45.0
148,38.0,45.0,38.0
149,45.0,38.0,44.0
150,38.0,44.0,52.0
151,44.0,52.0,51.0
152,52.0,51.0,78.0
153,51.0,78.0,65.0
154,78.0,65.0,198.0
155,65.0,198.0,224.0
156,198.0,224.0,156.0
157,224.0,156.0,117.0
158,156.0,117.0,176.0
159,117.0,176.0,148.0
160,176.0,148.0,97.0
161,148.0,97.0,157.0
162,97.0,157.0,197.0
163,157.0,197.0,142.0
164,197.0,142.0,98.0
165,142.0,98.0,87.0
166,98.0,87.0,274.0
167,87.0,274.0,299.0
168,274.0,299.0,287.0
169,299.0,287.0,318.0
170,287.0,318.0,248.0
171,318.0,248.0,201.0
172,248.0,201.0,179.0
173,201.0,179.0,87.0
174,179.0,87.0,99.0
175,87.0,99.0,89.0
176,99.0,89.0,98.0
177,89.0,98.0,142.0
178,98.0,142.0,187.0
179,142.0,187.0,190.0
180,187.0,190.0,112.0
181,190.0,112.0,129.0
182,112.0,129.0,101.0
183,129.0,101.0,98.0
184,101.0,98.0,105.0
185,98.0,105.0,87.0
186,105.0,87.0,79.0
187,87.0,79.0,89.0
188,79.0,89.0,75.0
189,89.0,75.0,38.0
190,75.0,38.0,39.0
191,38.0,39.0,18.0
192,39.0,18.0,25.0
193,18.0,25.0,22.0
194,25.0,22.0,42.0
195,22.0,42.0,32.0
196,42.0,32.0,19.0
197,32.0,19.0,9.0
198,19.0,9.0,4.0
199,9.0,4.0,8.0
200,4.0,8.0,12.0
201,8.0,12.0,9.0
202,12.0,9.0,8.0
203,9.0,8.0,10.0
204,8.0,10.0,11.0
205,10.0,11.0,5.0
206,11.0,5.0,5.0
207,5.0,5.0,4.0
